"id","chatroom_uid","sender_uid","msg_uid","msg_type","msg_subtype","msg_type_name","msg_content","msg_week","start_end_flag","create_timestamp","create_datetime","create_dow"
337,"20644756264@chatroom","wxid_mwdt65arwilp11",5751522657675539119,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Huiyi
3. 小晨
4. 朱莉娅
5. 夜烛
6. 小毅
7. 小毅 +1
8. Maggie-
9. tiff
10. tiff +1
11. J","2023-26",0,1687742400,"2023-06-25 21:20:00",7
338,"20644756264@chatroom","wxid_nqr30ayn71fk12",832814151677200985,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅
6. 小毅 +1
7. Maggie-
8. tiff
9. tiff +1
10. J","2023-26",0,1687915951,"2023-06-27 21:32:31",2
339,"20644756264@chatroom","zhangxiaohong210887",4249045471833629454,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅
6. 小毅 +1
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1","2023-26",0,1687964948,"2023-06-28 11:09:08",3
340,"20644756264@chatroom","wxid_tjr51dzwd2s111",553646854305573416,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie
13. Maggie + 1","2023-26",0,1687971830,"2023-06-28 13:03:50",3
341,"20644756264@chatroom","wxid_l6erofqnh8p12",4992856387877489093,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅
6. 小毅 +1
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie + 1
13. 小毅 +2","2023-26",0,1687979904,"2023-06-28 15:18:24",3
342,"20644756264@chatroom","wxid_nqr30ayn71fk12",5774148093583085199,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie + 1
13. 小毅 +2
14. Maggie +2","2023-26",0,1687980079,"2023-06-28 15:21:19",3
343,"20644756264@chatroom","wxid_nqr30ayn71fk12",5373157242924820732,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie + 1
13. 小毅 +2
14. Maggie","2023-26",0,1687981209,"2023-06-28 15:40:09",3
344,"20644756264@chatroom","wxid_tjr51dzwd2s111",4368876055189239713,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie Y + 1
13. 小毅 +2","2023-26",0,1687981663,"2023-06-28 15:47:43",3
345,"20644756264@chatroom","wxid_tjr51dzwd2s111",2595253627121784967,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie Y + 1
13. 小毅 +2
14. Maggie Y","2023-26",0,1687981694,"2023-06-28 15:48:14",3
346,"20644756264@chatroom","wxid_i1sn17czk14u12",6198919094831832474,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie Y + 1
13. 小毅 +2
14. Maggie Y
15. Edward","2023-26",0,1687996806,"2023-06-28 20:00:06",3
347,"20644756264@chatroom","wxid_nqr30ayn71fk12",8681446716509284354,"49","53","接龙","#接龙
6.30 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Huiyi
2. 小晨
3. 朱莉娅
4. 夜烛
5. 小毅 +1
6. 小毅
7. Maggie-
8. tiff
9. tiff +1
10. J
11. 小晨 功德-1
12. Maggie Y + 1
13. 小毅 +2
14. Maggie Y
15. Edward","2023-26",2,1688161377,"2023-06-30 17:42:57",5
348,"20644756264@chatroom","wxid_nqr30ayn71fk12",3244326206320724306,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1","2023-27",1,1688342501,"2023-07-02 20:01:41",7
349,"20644756264@chatroom","Why398106",8075270780778445364,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨","2023-27",0,1688342522,"2023-07-02 20:02:02",7
350,"20644756264@chatroom","xiaochen561649",161856948709376853,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi","2023-27",0,1688342527,"2023-07-02 20:02:07",7
351,"20644756264@chatroom","wxid_l6erofqnh8p12",1564796065117695658,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1","2023-27",0,1688343915,"2023-07-02 20:25:15",7
352,"20644756264@chatroom","frank57192008",5741699781157935464,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤","2023-27",0,1688344167,"2023-07-02 20:29:27",7
353,"20644756264@chatroom","Why398106",3549719414098949149,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1","2023-27",0,1688344252,"2023-07-02 20:30:52",7
354,"20644756264@chatroom","wxid_dte6ombsfijk11",227271097676478701,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu","2023-27",0,1688344288,"2023-07-02 20:31:28",7
355,"20644756264@chatroom","wxid_dte6ombsfijk11",7302466135189614708,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1","2023-27",0,1688344295,"2023-07-02 20:31:35",7
356,"20644756264@chatroom","wxid_ao0mqrkzdak322",3441000076648012794,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅 +1
6. 小毅
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛","2023-27",0,1688344312,"2023-07-02 20:31:52",7
357,"20644756264@chatroom","wxid_8yn6ib94h1di22",2297280669465024155,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅 +1
6. 小毅
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. tiff","2023-27",0,1688344383,"2023-07-02 20:33:03",7
358,"20644756264@chatroom","wxid_8yn6ib94h1di22",2626651657494749466,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅 +1
6. 小毅
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛","2023-27",0,1688344462,"2023-07-02 20:34:22",7
359,"20644756264@chatroom","xiaochen561649",2161007168650007864,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅 +1
6. 小毅
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. 小晨  功德+1","2023-27",0,1688346863,"2023-07-02 21:14:23",7
360,"20644756264@chatroom","wxid_j21c9fbcv69x22",2502548030987433937,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅 +1
6. 小毅
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. 小晨  功德+1
14. che
15. che ?","2023-27",0,1688351059,"2023-07-02 22:24:19",7
361,"20644756264@chatroom","Why398106",3266024187714166560,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. 小晨  功德+1
14. che
15. che ?
16. ken
17. ken+1","2023-27",0,1688410868,"2023-07-03 15:01:08",1
362,"20644756264@chatroom","wxid_9ubzq13nbqxo12",6131136851663393042,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. Huiyi
4. 小晨
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. 小晨  功德+1
14. che
15. che ?
16. ken
17. ken+1
18. Maggie- Sun","2023-27",0,1688410965,"2023-07-03 15:02:45",1
363,"20644756264@chatroom","wxid_2900229002012",5415365099212238102,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅 +1
6. 小毅
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. 小晨  功德+1
14. che
15. che ?
16. ken
17. ken+1
18. Maggie- Sun
19. 菲尼克斯，困成狗","2023-27",0,1688429174,"2023-07-03 20:06:14",1
364,"20644756264@chatroom","q452677730",1274183315908642414,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. 小晨  功德+1
14. che
15. che ?
16. ken+1
17. ken
18. Maggie- Sun
19. 菲尼克斯，困成狗
20. Wayne","2023-27",0,1688439397,"2023-07-03 22:56:37",1
365,"20644756264@chatroom","xiaochen561649",6662995546879096093,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. che
14. che ?
15. ken+1
16. ken
17. Maggie- Sun
18. 菲尼克斯，困成狗
19. Wayne","2023-27",0,1688474798,"2023-07-04 08:46:38",2
366,"20644756264@chatroom","wxid_1068110680822",8737067014704622250,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. che
14. che ?
15. ken+1
16. ken
17. Maggie- Sun
18. 菲尼克斯，困成狗
19. Wayne
20. 宇竑","2023-27",0,1688507146,"2023-07-04 17:45:46",2
367,"20644756264@chatroom","wxid_ci391nusp3o422",2052206097293845794,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. che
14. che ?
15. ken+1
16. ken
17. Maggie- Sun
18. 菲尼克斯，困成狗
19. Wayne
20. 宇竑
21. mike","2023-27",0,1688636189,"2023-07-06 05:36:29",4
368,"20644756264@chatroom","wxid_2900229002012",2855563894846744644,"49","53","接龙","#接龙
7.7 周五 SU 8-11 p.m 
打球地址: Su Badminton club 170 Shields Court
每场限制人数14位，从第15位开始进入waitlist！
周四晚上8⃣️点之后不可退接龙 如果有事🐦🐦 仍需付钱或转给别人 谢谢

此群费用为AA， 每场结束后算钱，费用约为10-12刀，转账邮箱： 846681622@qq.com

☀️请大家自觉按照报名人数和时间
☀️非会员要额外支付$3(直接支付给su前台)

‼️开车的朋友们请大家切记把车停在unit 1指定停车位,停在unit 2 车位有可能会被拖车

1. Helen
2. Helen +1
3. 小晨
4. Huiyi
5. 小毅
6. 小毅 +1
7. Frank 梦羽鹤
8. lulu
9. lulu+1
10. Leo Wu
11. Leo Wu +1
12. 夜烛
13. che
14. che ?
15. ken+1
16. ken
17. Maggie- Sun
18. Wayne
19. 宇竑
20. mike","2023-27",0,1688667120,"2023-07-06 14:12:00",4
